id,Nummer,Dunkelbier,Pils,Weissbier,FünfProzent,NullProzent,Glasflasche,Dose,Plastikflasche,FünfundsiebzigCent,FünfzigCent,EinEuro,Produktname,Preference
324,9,0,1,0,0,1,0,1,0,1,0,0,9,6
324,10,0,1,0,1,0,1,0,0,0,0,1,10,4
325,1,1,0,0,1,0,1,0,0,0,1,0,1,8
325,2,0,0,1,1,0,0,1,0,1,0,0,2,2
325,3,1,0,0,1,0,0,0,1,0,0,1,3,1
325,4,0,1,0,0,1,0,0,1,1,0,0,4,10
325,5,0,0,1,0,1,0,1,0,0,1,0,5,9
325,6,0,1,0,0,1,1,0,0,0,0,1,6,6
325,7,0,0,1,0,1,0,1,0,1,0,0,7,4
325,8,1,0,0,0,1,0,0,1,1,0,0,8,3
325,9,0,1,0,0,1,0,1,0,1,0,0,9,5
325,10,0,1,0,1,0,1,0,0,0,0,1,10,7
326,1,1,0,0,1,0,1,0,0,0,1,0,1,7
326,2,0,0,1,1,0,0,1,0,1,0,0,2,6
326,3,1,0,0,1,0,0,0,1,0,0,1,3,2
326,4,0,1,0,0,1,0,0,1,1,0,0,4,8
326,5,0,0,1,0,1,0,1,0,0,1,0,5,5
326,6,0,1,0,0,1,1,0,0,0,0,1,6,3
326,7,0,0,1,0,1,0,1,0,1,0,0,7,1
326,8,1,0,0,0,1,0,0,1,1,0,0,8,10
326,9,0,1,0,0,1,0,1,0,1,0,0,9,9
326,10,0,1,0,1,0,1,0,0,0,0,1,10,4
327,1,1,0,0,1,0,1,0,0,0,1,0,1,7
327,2,0,0,1,1,0,0,1,0,1,0,0,2,6
327,3,1,0,0,1,0,0,0,1,0,0,1,3,3
327,4,0,1,0,0,1,0,0,1,1,0,0,4,2
327,5,0,0,1,0,1,0,1,0,0,1,0,5,10
327,6,0,1,0,0,1,1,0,0,0,0,1,6,8
327,7,0,0,1,0,1,0,1,0,1,0,0,7,5
327,8,1,0,0,0,1,0,0,1,1,0,0,8,9
327,9,0,1,0,0,1,0,1,0,1,0,0,9,4
327,10,0,1,0,1,0,1,0,0,0,0,1,10,1
328,1,1,0,0,1,0,1,0,0,0,1,0,1,7
328,2,0,0,1,1,0,0,1,0,1,0,0,2,5
328,3,1,0,0,1,0,0,0,1,0,0,1,3,2
328,4,0,1,0,0,1,0,0,1,1,0,0,4,9
328,5,0,0,1,0,1,0,1,0,0,1,0,5,8
328,6,0,1,0,0,1,1,0,0,0,0,1,6,4
328,7,0,0,1,0,1,0,1,0,1,0,0,7,3
328,8,1,0,0,0,1,0,0,1,1,0,0,8,1
328,9,0,1,0,0,1,0,1,0,1,0,0,9,6
328,10,0,1,0,1,0,1,0,0,0,0,1,10,10
329,1,1,0,0,1,0,1,0,0,0,1,0,1,4
329,2,0,0,1,1,0,0,1,0,1,0,0,2,1
329,3,1,0,0,1,0,0,0,1,0,0,1,3,10
329,4,0,1,0,0,1,0,0,1,1,0,0,4,8
329,5,0,0,1,0,1,0,1,0,0,1,0,5,7
329,6,0,1,0,0,1,1,0,0,0,0,1,6,6
329,7,0,0,1,0,1,0,1,0,1,0,0,7,5
329,8,1,0,0,0,1,0,0,1,1,0,0,8,3
329,9,0,1,0,0,1,0,1,0,1,0,0,9,2
329,10,0,1,0,1,0,1,0,0,0,0,1,10,9
330,1,1,0,0,1,0,1,0,0,0,1,0,1,9
330,2,0,0,1,1,0,0,1,0,1,0,0,2,8
330,3,1,0,0,1,0,0,0,1,0,0,1,3,5
330,4,0,1,0,0,1,0,0,1,1,0,0,4,4
330,5,0,0,1,0,1,0,1,0,0,1,0,5,2
330,6,0,1,0,0,1,1,0,0,0,0,1,6,1
330,7,0,0,1,0,1,0,1,0,1,0,0,7,3
330,8,1,0,0,0,1,0,0,1,1,0,0,8,10
330,9,0,1,0,0,1,0,1,0,1,0,0,9,7
330,10,0,1,0,1,0,1,0,0,0,0,1,10,6
331,1,1,0,0,1,0,1,0,0,0,1,0,1,9
331,2,0,0,1,1,0,0,1,0,1,0,0,2,3
331,3,1,0,0,1,0,0,0,1,0,0,1,3,2
331,4,0,1,0,0,1,0,0,1,1,0,0,4,8
331,5,0,0,1,0,1,0,1,0,0,1,0,5,7
331,6,0,1,0,0,1,1,0,0,0,0,1,6,6
331,7,0,0,1,0,1,0,1,0,1,0,0,7,5
331,8,1,0,0,0,1,0,0,1,1,0,0,8,4
331,9,0,1,0,0,1,0,1,0,1,0,0,9,10
331,10,0,1,0,1,0,1,0,0,0,0,1,10,1
332,1,1,0,0,1,0,1,0,0,0,1,0,1,9
332,2,0,0,1,1,0,0,1,0,1,0,0,2,8
332,3,1,0,0,1,0,0,0,1,0,0,1,3,6
332,4,0,1,0,0,1,0,0,1,1,0,0,4,3
332,5,0,0,1,0,1,0,1,0,0,1,0,5,7
332,6,0,1,0,0,1,1,0,0,0,0,1,6,5
332,7,0,0,1,0,1,0,1,0,1,0,0,7,1
332,8,1,0,0,0,1,0,0,1,1,0,0,8,10
332,9,0,1,0,0,1,0,1,0,1,0,0,9,2
332,10,0,1,0,1,0,1,0,0,0,0,1,10,4
333,1,1,0,0,1,0,1,0,0,0,1,0,1,9
333,2,0,0,1,1,0,0,1,0,1,0,0,2,3
333,3,1,0,0,1,0,0,0,1,0,0,1,3,1
333,4,0,1,0,0,1,0,0,1,1,0,0,4,7
333,5,0,0,1,0,1,0,1,0,0,1,0,5,6
333,6,0,1,0,0,1,1,0,0,0,0,1,6,5
333,7,0,0,1,0,1,0,1,0,1,0,0,7,4
333,8,1,0,0,0,1,0,0,1,1,0,0,8,2
333,9,0,1,0,0,1,0,1,0,1,0,0,9,8
333,10,0,1,0,1,0,1,0,0,0,0,1,10,10
334,1,1,0,0,1,0,1,0,0,0,1,0,1,9
334,2,0,0,1,1,0,0,1,0,1,0,0,2,5
334,3,1,0,0,1,0,0,0,1,0,0,1,3,3
334,4,0,1,0,0,1,0,0,1,1,0,0,4,2
334,5,0,0,1,0,1,0,1,0,0,1,0,5,10
334,6,0,1,0,0,1,1,0,0,0,0,1,6,8
334,7,0,0,1,0,1,0,1,0,1,0,0,7,7
334,8,1,0,0,0,1,0,0,1,1,0,0,8,4
334,9,0,1,0,0,1,0,1,0,1,0,0,9,1
334,10,0,1,0,1,0,1,0,0,0,0,1,10,6
335,1,1,0,0,1,0,1,0,0,0,1,0,1,9
335,2,0,0,1,1,0,0,1,0,1,0,0,2,6
335,3,1,0,0,1,0,0,0,1,0,0,1,3,4
335,4,0,1,0,0,1,0,0,1,1,0,0,4,8
335,5,0,0,1,0,1,0,1,0,0,1,0,5,7
335,6,0,1,0,0,1,1,0,0,0,0,1,6,5
335,7,0,0,1,0,1,0,1,0,1,0,0,7,3
335,8,1,0,0,0,1,0,0,1,1,0,0,8,2
335,9,0,1,0,0,1,0,1,0,1,0,0,9,1
335,10,0,1,0,1,0,1,0,0,0,0,1,10,10
336,1,1,0,0,1,0,1,0,0,0,1,0,1,7
336,2,0,0,1,1,0,0,1,0,1,0,0,2,10
336,3,1,0,0,1,0,0,0,1,0,0,1,3,9
336,4,0,1,0,0,1,0,0,1,1,0,0,4,8
336,5,0,0,1,0,1,0,1,0,0,1,0,5,6
336,6,0,1,0,0,1,1,0,0,0,0,1,6,5
336,7,0,0,1,0,1,0,1,0,1,0,0,7,3
336,8,1,0,0,0,1,0,0,1,1,0,0,8,2
336,9,0,1,0,0,1,0,1,0,1,0,0,9,1
336,10,0,1,0,1,0,1,0,0,0,0,1,10,4
337,1,1,0,0,1,0,1,0,0,0,1,0,1,8
337,2,0,0,1,1,0,0,1,0,1,0,0,2,6
337,3,1,0,0,1,0,0,0,1,0,0,1,3,3
337,4,0,1,0,0,1,0,0,1,1,0,0,4,1
337,5,0,0,1,0,1,0,1,0,0,1,0,5,10
337,6,0,1,0,0,1,1,0,0,0,0,1,6,9
337,7,0,0,1,0,1,0,1,0,1,0,0,7,2
337,8,1,0,0,0,1,0,0,1,1,0,0,8,7
337,9,0,1,0,0,1,0,1,0,1,0,0,9,4
337,10,0,1,0,1,0,1,0,0,0,0,1,10,5
338,1,1,0,0,1,0,1,0,0,0,1,0,1,5
338,2,0,0,1,1,0,0,1,0,1,0,0,2,4
338,3,1,0,0,1,0,0,0,1,0,0,1,3,3
338,4,0,1,0,0,1,0,0,1,1,0,0,4,2
338,5,0,0,1,0,1,0,1,0,0,1,0,5,9
338,6,0,1,0,0,1,1,0,0,0,0,1,6,7
338,7,0,0,1,0,1,0,1,0,1,0,0,7,10
338,8,1,0,0,0,1,0,0,1,1,0,0,8,8
338,9,0,1,0,0,1,0,1,0,1,0,0,9,6
338,10,0,1,0,1,0,1,0,0,0,0,1,10,1
339,1,1,0,0,1,0,1,0,0,0,1,0,1,8
339,2,0,0,1,1,0,0,1,0,1,0,0,2,4
339,3,1,0,0,1,0,0,0,1,0,0,1,3,3
339,4,0,1,0,0,1,0,0,1,1,0,0,4,2
339,5,0,0,1,0,1,0,1,0,0,1,0,5,1
339,6,0,1,0,0,1,1,0,0,0,0,1,6,9
339,7,0,0,1,0,1,0,1,0,1,0,0,7,7
339,8,1,0,0,0,1,0,0,1,1,0,0,8,10
339,9,0,1,0,0,1,0,1,0,1,0,0,9,6
339,10,0,1,0,1,0,1,0,0,0,0,1,10,5
340,1,1,0,0,1,0,1,0,0,0,1,0,1,5
340,2,0,0,1,1,0,0,1,0,1,0,0,2,3
340,3,1,0,0,1,0,0,0,1,0,0,1,3,2
340,4,0,1,0,0,1,0,0,1,1,0,0,4,1
340,5,0,0,1,0,1,0,1,0,0,1,0,5,9
340,6,0,1,0,0,1,1,0,0,0,0,1,6,8
340,7,0,0,1,0,1,0,1,0,1,0,0,7,6
340,8,1,0,0,0,1,0,0,1,1,0,0,8,4
340,9,0,1,0,0,1,0,1,0,1,0,0,9,10
340,10,0,1,0,1,0,1,0,0,0,0,1,10,7
341,1,1,0,0,1,0,1,0,0,0,1,0,1,8
341,2,0,0,1,1,0,0,1,0,1,0,0,2,4
341,3,1,0,0,1,0,0,0,1,0,0,1,3,3
341,4,0,1,0,0,1,0,0,1,1,0,0,4,1
341,5,0,0,1,0,1,0,1,0,0,1,0,5,6
341,6,0,1,0,0,1,1,0,0,0,0,1,6,2
341,7,0,0,1,0,1,0,1,0,1,0,0,7,10
341,8,1,0,0,0,1,0,0,1,1,0,0,8,9
341,9,0,1,0,0,1,0,1,0,1,0,0,9,7
341,10,0,1,0,1,0,1,0,0,0,0,1,10,5
342,1,1,0,0,1,0,1,0,0,0,1,0,1,8
342,2,0,0,1,1,0,0,1,0,1,0,0,2,7
342,3,1,0,0,1,0,0,0,1,0,0,1,3,5
342,4,0,1,0,0,1,0,0,1,1,0,0,4,3
342,5,0,0,1,0,1,0,1,0,0,1,0,5,2
342,6,0,1,0,0,1,1,0,0,0,0,1,6,9
342,7,0,0,1,0,1,0,1,0,1,0,0,7,6
342,8,1,0,0,0,1,0,0,1,1,0,0,8,4
342,9,0,1,0,0,1,0,1,0,1,0,0,9,1
342,10,0,1,0,1,0,1,0,0,0,0,1,10,10
343,1,1,0,0,1,0,1,0,0,0,1,0,1,9
343,2,0,0,1,1,0,0,1,0,1,0,0,2,8
343,3,1,0,0,1,0,0,0,1,0,0,1,3,5
343,4,0,1,0,0,1,0,0,1,1,0,0,4,3
343,5,0,0,1,0,1,0,1,0,0,1,0,5,10
343,6,0,1,0,0,1,1,0,0,0,0,1,6,6
343,7,0,0,1,0,1,0,1,0,1,0,0,7,4
343,8,1,0,0,0,1,0,0,1,1,0,0,8,2
343,9,0,1,0,0,1,0,1,0,1,0,0,9,1
343,10,0,1,0,1,0,1,0,0,0,0,1,10,7
344,1,1,0,0,1,0,1,0,0,0,1,0,1,10
344,2,0,0,1,1,0,0,1,0,1,0,0,2,9
344,3,1,0,0,1,0,0,0,1,0,0,1,3,8
344,4,0,1,0,0,1,0,0,1,1,0,0,4,7
344,5,0,0,1,0,1,0,1,0,0,1,0,5,6
344,6,0,1,0,0,1,1,0,0,0,0,1,6,2
344,7,0,0,1,0,1,0,1,0,1,0,0,7,3
344,8,1,0,0,0,1,0,0,1,1,0,0,8,1
344,9,0,1,0,0,1,0,1,0,1,0,0,9,4
344,10,0,1,0,1,0,1,0,0,0,0,1,10,5
345,1,1,0,0,1,0,1,0,0,0,1,0,1,8
345,2,0,0,1,1,0,0,1,0,1,0,0,2,6
345,3,1,0,0,1,0,0,0,1,0,0,1,3,3
345,4,0,1,0,0,1,0,0,1,1,0,0,4,10
345,5,0,0,1,0,1,0,1,0,0,1,0,5,9
345,6,0,1,0,0,1,1,0,0,0,0,1,6,2
345,7,0,0,1,0,1,0,1,0,1,0,0,7,1
345,8,1,0,0,0,1,0,0,1,1,0,0,8,7
345,9,0,1,0,0,1,0,1,0,1,0,0,9,5
345,10,0,1,0,1,0,1,0,0,0,0,1,10,4
346,1,1,0,0,1,0,1,0,0,0,1,0,1,9
346,2,0,0,1,1,0,0,1,0,1,0,0,2,7
346,3,1,0,0,1,0,0,0,1,0,0,1,3,3
346,4,0,1,0,0,1,0,0,1,1,0,0,4,2
346,5,0,0,1,0,1,0,1,0,0,1,0,5,8
346,6,0,1,0,0,1,1,0,0,0,0,1,6,5
346,7,0,0,1,0,1,0,1,0,1,0,0,7,4
346,8,1,0,0,0,1,0,0,1,1,0,0,8,6
346,9,0,1,0,0,1,0,1,0,1,0,0,9,1
346,10,0,1,0,1,0,1,0,0,0,0,1,10,10
347,1,1,0,0,1,0,1,0,0,0,1,0,1,6
347,2,0,0,1,1,0,0,1,0,1,0,0,2,3
347,3,1,0,0,1,0,0,0,1,0,0,1,3,2
347,4,0,1,0,0,1,0,0,1,1,0,0,4,10
347,5,0,0,1,0,1,0,1,0,0,1,0,5,9
347,6,0,1,0,0,1,1,0,0,0,0,1,6,7
347,7,0,0,1,0,1,0,1,0,1,0,0,7,5
347,8,1,0,0,0,1,0,0,1,1,0,0,8,1
347,9,0,1,0,0,1,0,1,0,1,0,0,9,8
347,10,0,1,0,1,0,1,0,0,0,0,1,10,4
348,1,1,0,0,1,0,1,0,0,0,1,0,1,3
348,2,0,0,1,1,0,0,1,0,1,0,0,2,2
348,3,1,0,0,1,0,0,0,1,0,0,1,3,1
348,4,0,1,0,0,1,0,0,1,1,0,0,4,10
348,5,0,0,1,0,1,0,1,0,0,1,0,5,8
348,6,0,1,0,0,1,1,0,0,0,0,1,6,6
348,7,0,0,1,0,1,0,1,0,1,0,0,7,4
348,8,1,0,0,0,1,0,0,1,1,0,0,8,9
348,9,0,1,0,0,1,0,1,0,1,0,0,9,7
348,10,0,1,0,1,0,1,0,0,0,0,1,10,5
349,1,1,0,0,1,0,1,0,0,0,1,0,1,9
349,2,0,0,1,1,0,0,1,0,1,0,0,2,7
349,3,1,0,0,1,0,0,0,1,0,0,1,3,5
349,4,0,1,0,0,1,0,0,1,1,0,0,4,3
349,5,0,0,1,0,1,0,1,0,0,1,0,5,1
349,6,0,1,0,0,1,1,0,0,0,0,1,6,6
349,7,0,0,1,0,1,0,1,0,1,0,0,7,2
349,8,1,0,0,0,1,0,0,1,1,0,0,8,4
349,9,0,1,0,0,1,0,1,0,1,0,0,9,10
349,10,0,1,0,1,0,1,0,0,0,0,1,10,8
350,1,1,0,0,1,0,1,0,0,0,1,0,1,6
350,2,0,0,1,1,0,0,1,0,1,0,0,2,1
350,3,1,0,0,1,0,0,0,1,0,0,1,3,10
350,4,0,1,0,0,1,0,0,1,1,0,0,4,8
350,5,0,0,1,0,1,0,1,0,0,1,0,5,7
350,6,0,1,0,0,1,1,0,0,0,0,1,6,5
350,7,0,0,1,0,1,0,1,0,1,0,0,7,4
350,8,1,0,0,0,1,0,0,1,1,0,0,8,3
350,9,0,1,0,0,1,0,1,0,1,0,0,9,2
350,10,0,1,0,1,0,1,0,0,0,0,1,10,9
351,1,1,0,0,1,0,1,0,0,0,1,0,1,10
351,2,0,0,1,1,0,0,1,0,1,0,0,2,5
351,3,1,0,0,1,0,0,0,1,0,0,1,3,1
351,4,0,1,0,0,1,0,0,1,1,0,0,4,9
351,5,0,0,1,0,1,0,1,0,0,1,0,5,8
351,6,0,1,0,0,1,1,0,0,0,0,1,6,6
351,7,0,0,1,0,1,0,1,0,1,0,0,7,4
351,8,1,0,0,0,1,0,0,1,1,0,0,8,2
351,9,0,1,0,0,1,0,1,0,1,0,0,9,3
351,10,0,1,0,1,0,1,0,0,0,0,1,10,7
352,1,1,0,0,1,0,1,0,0,0,1,0,1,8
352,2,0,0,1,1,0,0,1,0,1,0,0,2,6
352,3,1,0,0,1,0,0,0,1,0,0,1,3,3
352,4,0,1,0,0,1,0,0,1,1,0,0,4,2
352,5,0,0,1,0,1,0,1,0,0,1,0,5,1
352,6,0,1,0,0,1,1,0,0,0,0,1,6,9
352,7,0,0,1,0,1,0,1,0,1,0,0,7,4
352,8,1,0,0,0,1,0,0,1,1,0,0,8,7
352,9,0,1,0,0,1,0,1,0,1,0,0,9,5
352,10,0,1,0,1,0,1,0,0,0,0,1,10,10
353,1,1,0,0,1,0,1,0,0,0,1,0,1,10
353,2,0,0,1,1,0,0,1,0,1,0,0,2,8
353,3,1,0,0,1,0,0,0,1,0,0,1,3,5
353,4,0,1,0,0,1,0,0,1,1,0,0,4,1
353,5,0,0,1,0,1,0,1,0,0,1,0,5,9
353,6,0,1,0,0,1,1,0,0,0,0,1,6,7
353,7,0,0,1,0,1,0,1,0,1,0,0,7,4
353,8,1,0,0,0,1,0,0,1,1,0,0,8,3
353,9,0,1,0,0,1,0,1,0,1,0,0,9,2
353,10,0,1,0,1,0,1,0,0,0,0,1,10,6
354,1,1,0,0,1,0,1,0,0,0,1,0,1,7
354,2,0,0,1,1,0,0,1,0,1,0,0,2,2
354,3,1,0,0,1,0,0,0,1,0,0,1,3,10
354,4,0,1,0,0,1,0,0,1,1,0,0,4,9
354,5,0,0,1,0,1,0,1,0,0,1,0,5,8
354,6,0,1,0,0,1,1,0,0,0,0,1,6,6
354,7,0,0,1,0,1,0,1,0,1,0,0,7,5
354,8,1,0,0,0,1,0,0,1,1,0,0,8,3
354,9,0,1,0,0,1,0,1,0,1,0,0,9,4
354,10,0,1,0,1,0,1,0,0,0,0,1,10,1
355,1,1,0,0,1,0,1,0,0,0,1,0,1,7
355,2,0,0,1,1,0,0,1,0,1,0,0,2,5
355,3,1,0,0,1,0,0,0,1,0,0,1,3,2
355,4,0,1,0,0,1,0,0,1,1,0,0,4,1
355,5,0,0,1,0,1,0,1,0,0,1,0,5,8
355,6,0,1,0,0,1,1,0,0,0,0,1,6,4
355,7,0,0,1,0,1,0,1,0,1,0,0,7,3
355,8,1,0,0,0,1,0,0,1,1,0,0,8,10
355,9,0,1,0,0,1,0,1,0,1,0,0,9,6
355,10,0,1,0,1,0,1,0,0,0,0,1,10,9
356,1,1,0,0,1,0,1,0,0,0,1,0,1,7
356,2,0,0,1,1,0,0,1,0,1,0,0,2,6
356,3,1,0,0,1,0,0,0,1,0,0,1,3,3
356,4,0,1,0,0,1,0,0,1,1,0,0,4,2
356,5,0,0,1,0,1,0,1,0,0,1,0,5,10
356,6,0,1,0,0,1,1,0,0,0,0,1,6,9
356,7,0,0,1,0,1,0,1,0,1,0,0,7,5
356,8,1,0,0,0,1,0,0,1,1,0,0,8,8
356,9,0,1,0,0,1,0,1,0,1,0,0,9,4
356,10,0,1,0,1,0,1,0,0,0,0,1,10,1
357,1,1,0,0,1,0,1,0,0,0,1,0,1,7
357,2,0,0,1,1,0,0,1,0,1,0,0,2,3
357,3,1,0,0,1,0,0,0,1,0,0,1,3,9
357,4,0,1,0,0,1,0,0,1,1,0,0,4,6
357,5,0,0,1,0,1,0,1,0,0,1,0,5,5
357,6,0,1,0,0,1,1,0,0,0,0,1,6,4
357,7,0,0,1,0,1,0,1,0,1,0,0,7,2
357,8,1,0,0,0,1,0,0,1,1,0,0,8,1
357,9,0,1,0,0,1,0,1,0,1,0,0,9,10
357,10,0,1,0,1,0,1,0,0,0,0,1,10,8
358,1,1,0,0,1,0,1,0,0,0,1,0,1,8
358,2,0,0,1,1,0,0,1,0,1,0,0,2,2
358,3,1,0,0,1,0,0,0,1,0,0,1,3,7
358,4,0,1,0,0,1,0,0,1,1,0,0,4,6
358,5,0,0,1,0,1,0,1,0,0,1,0,5,5
358,6,0,1,0,0,1,1,0,0,0,0,1,6,4
358,7,0,0,1,0,1,0,1,0,1,0,0,7,3
358,8,1,0,0,0,1,0,0,1,1,0,0,8,1
358,9,0,1,0,0,1,0,1,0,1,0,0,9,10
358,10,0,1,0,1,0,1,0,0,0,0,1,10,9
359,1,1,0,0,1,0,1,0,0,0,1,0,1,7
359,2,0,0,1,1,0,0,1,0,1,0,0,2,5
359,3,1,0,0,1,0,0,0,1,0,0,1,3,2
359,4,0,1,0,0,1,0,0,1,1,0,0,4,10
359,5,0,0,1,0,1,0,1,0,0,1,0,5,9
359,6,0,1,0,0,1,1,0,0,0,0,1,6,8
359,7,0,0,1,0,1,0,1,0,1,0,0,7,6
359,8,1,0,0,0,1,0,0,1,1,0,0,8,3
359,9,0,1,0,0,1,0,1,0,1,0,0,9,4
359,10,0,1,0,1,0,1,0,0,0,0,1,10,1
360,1,1,0,0,1,0,1,0,0,0,1,0,1,4
360,2,0,0,1,1,0,0,1,0,1,0,0,2,2
360,3,1,0,0,1,0,0,0,1,0,0,1,3,1
360,4,0,1,0,0,1,0,0,1,1,0,0,4,9
360,5,0,0,1,0,1,0,1,0,0,1,0,5,7
360,6,0,1,0,0,1,1,0,0,0,0,1,6,6
360,7,0,0,1,0,1,0,1,0,1,0,0,7,5
360,8,1,0,0,0,1,0,0,1,1,0,0,8,3
360,9,0,1,0,0,1,0,1,0,1,0,0,9,8
360,10,0,1,0,1,0,1,0,0,0,0,1,10,10
361,1,1,0,0,1,0,1,0,0,0,1,0,1,9
361,2,0,0,1,1,0,0,1,0,1,0,0,2,6
361,3,1,0,0,1,0,0,0,1,0,0,1,3,4
361,4,0,1,0,0,1,0,0,1,1,0,0,4,3
361,5,0,0,1,0,1,0,1,0,0,1,0,5,2
361,6,0,1,0,0,1,1,0,0,0,0,1,6,8
361,7,0,0,1,0,1,0,1,0,1,0,0,7,7
361,8,1,0,0,0,1,0,0,1,1,0,0,8,5
361,9,0,1,0,0,1,0,1,0,1,0,0,9,1
361,10,0,1,0,1,0,1,0,0,0,0,1,10,10
362,1,1,0,0,1,0,1,0,0,0,1,0,1,8
362,2,0,0,1,1,0,0,1,0,1,0,0,2,7
362,3,1,0,0,1,0,0,0,1,0,0,1,3,3
362,4,0,1,0,0,1,0,0,1,1,0,0,4,1
362,5,0,0,1,0,1,0,1,0,0,1,0,5,6
362,6,0,1,0,0,1,1,0,0,0,0,1,6,5
362,7,0,0,1,0,1,0,1,0,1,0,0,7,4
362,8,1,0,0,0,1,0,0,1,1,0,0,8,2
362,9,0,1,0,0,1,0,1,0,1,0,0,9,10
362,10,0,1,0,1,0,1,0,0,0,0,1,10,9
363,1,1,0,0,1,0,1,0,0,0,1,0,1,9
363,2,0,0,1,1,0,0,1,0,1,0,0,2,8
363,3,1,0,0,1,0,0,0,1,0,0,1,3,6
363,4,0,1,0,0,1,0,0,1,1,0,0,4,4
363,5,0,0,1,0,1,0,1,0,0,1,0,5,3
363,6,0,1,0,0,1,1,0,0,0,0,1,6,2
363,7,0,0,1,0,1,0,1,0,1,0,0,7,5
363,8,1,0,0,0,1,0,0,1,1,0,0,8,1
363,9,0,1,0,0,1,0,1,0,1,0,0,9,10
363,10,0,1,0,1,0,1,0,0,0,0,1,10,7
364,1,1,0,0,1,0,1,0,0,0,1,0,1,8
364,2,0,0,1,1,0,0,1,0,1,0,0,2,3
364,3,1,0,0,1,0,0,0,1,0,0,1,3,1
364,4,0,1,0,0,1,0,0,1,1,0,0,4,9
364,5,0,0,1,0,1,0,1,0,0,1,0,5,6
364,6,0,1,0,0,1,1,0,0,0,0,1,6,5
364,7,0,0,1,0,1,0,1,0,1,0,0,7,2
364,8,1,0,0,0,1,0,0,1,1,0,0,8,10
364,9,0,1,0,0,1,0,1,0,1,0,0,9,7
364,10,0,1,0,1,0,1,0,0,0,0,1,10,4
365,1,1,0,0,1,0,1,0,0,0,1,0,1,9
365,2,0,0,1,1,0,0,1,0,1,0,0,2,6
365,3,1,0,0,1,0,0,0,1,0,0,1,3,8
365,4,0,1,0,0,1,0,0,1,1,0,0,4,7
365,5,0,0,1,0,1,0,1,0,0,1,0,5,5
365,6,0,1,0,0,1,1,0,0,0,0,1,6,4
365,7,0,0,1,0,1,0,1,0,1,0,0,7,3
365,8,1,0,0,0,1,0,0,1,1,0,0,8,2
365,9,0,1,0,0,1,0,1,0,1,0,0,9,10
365,10,0,1,0,1,0,1,0,0,0,0,1,10,1
366,1,1,0,0,1,0,1,0,0,0,1,0,1,6
366,2,0,0,1,1,0,0,1,0,1,0,0,2,5
366,3,1,0,0,1,0,0,0,1,0,0,1,3,3
366,4,0,1,0,0,1,0,0,1,1,0,0,4,1
366,5,0,0,1,0,1,0,1,0,0,1,0,5,10
366,6,0,1,0,0,1,1,0,0,0,0,1,6,8
366,7,0,0,1,0,1,0,1,0,1,0,0,7,7
366,8,1,0,0,0,1,0,0,1,1,0,0,8,2
366,9,0,1,0,0,1,0,1,0,1,0,0,9,9
366,10,0,1,0,1,0,1,0,0,0,0,1,10,4
367,1,1,0,0,1,0,1,0,0,0,1,0,1,8
367,2,0,0,1,1,0,0,1,0,1,0,0,2,5
367,3,1,0,0,1,0,0,0,1,0,0,1,3,2
367,4,0,1,0,0,1,0,0,1,1,0,0,4,10
367,5,0,0,1,0,1,0,1,0,0,1,0,5,9
367,6,0,1,0,0,1,1,0,0,0,0,1,6,7
367,7,0,0,1,0,1,0,1,0,1,0,0,7,4
367,8,1,0,0,0,1,0,0,1,1,0,0,8,3
367,9,0,1,0,0,1,0,1,0,1,0,0,9,1
367,10,0,1,0,1,0,1,0,0,0,0,1,10,6
368,1,1,0,0,1,0,1,0,0,0,1,0,1,5
368,2,0,0,1,1,0,0,1,0,1,0,0,2,4
368,3,1,0,0,1,0,0,0,1,0,0,1,3,3
368,4,0,1,0,0,1,0,0,1,1,0,0,4,2
368,5,0,0,1,0,1,0,1,0,0,1,0,5,1
368,6,0,1,0,0,1,1,0,0,0,0,1,6,9
368,7,0,0,1,0,1,0,1,0,1,0,0,7,8
368,8,1,0,0,0,1,0,0,1,1,0,0,8,6
368,9,0,1,0,0,1,0,1,0,1,0,0,9,10
368,10,0,1,0,1,0,1,0,0,0,0,1,10,7
369,1,1,0,0,1,0,1,0,0,0,1,0,1,6
369,2,0,0,1,1,0,0,1,0,1,0,0,2,5
369,3,1,0,0,1,0,0,0,1,0,0,1,3,3
369,4,0,1,0,0,1,0,0,1,1,0,0,4,9
369,5,0,0,1,0,1,0,1,0,0,1,0,5,8
369,6,0,1,0,0,1,1,0,0,0,0,1,6,4
369,7,0,0,1,0,1,0,1,0,1,0,0,7,2
369,8,1,0,0,0,1,0,0,1,1,0,0,8,10
369,9,0,1,0,0,1,0,1,0,1,0,0,9,7
369,10,0,1,0,1,0,1,0,0,0,0,1,10,1
370,1,1,0,0,1,0,1,0,0,0,1,0,1,10
370,2,0,0,1,1,0,0,1,0,1,0,0,2,9
370,3,1,0,0,1,0,0,0,1,0,0,1,3,8
370,4,0,1,0,0,1,0,0,1,1,0,0,4,7
370,5,0,0,1,0,1,0,1,0,0,1,0,5,2
370,6,0,1,0,0,1,1,0,0,0,0,1,6,4
370,7,0,0,1,0,1,0,1,0,1,0,0,7,3
370,8,1,0,0,0,1,0,0,1,1,0,0,8,6
370,9,0,1,0,0,1,0,1,0,1,0,0,9,1
370,10,0,1,0,1,0,1,0,0,0,0,1,10,5
371,1,1,0,0,1,0,1,0,0,0,1,0,1,4
